result_date,category_desc,state_id,saleyard_id,tranx_type_id,head_count
2025-04-29,Cattle,SA,NAR,Prime,870.0
2025-05-07,Cattle,QLD,GME,Prime,2605.0
2025-07-01,Cattle,VIC,SHE,Prime,2000.0
2025-07-25,Cattle,NSW,TAM,Store,2200.0
2025-08-05,Cattle,VIC,SHE,Prime,1700.0
2025-08-19,Cattle,VIC,SHE,Prime,1540.0
2025-10-14,Cattle,VIC,SHE,Prime,1750.0
2025-11-18,Cattle,VIC,SHE,Prime,1625.0
2025-12-01,Cattle,VIC,MTL,Prime,1963.0
2026-01-13,Cattle,SA,NAR,Prime,1087.0
2026-02-03,Cattle,VIC,SHE,Prime,1575.0
2026-02-10,Cattle,SA,NAR,Prime,964.0
2026-02-17,Cattle,SA,NAR,Prime,607.0
2026-04-24,Cattle,NSW,TAM,Store,6393.0
2025-05-13,Cattle,QLD,ROM,Prime,7137.0
2025-09-09,Cattle,QLD,ROM,Prime,11082.0
2025-09-16,Cattle,QLD,ROM,Prime,8402.0
2025-09-23,Cattle,QLD,ROM,Prime,9631.0
2025-09-24,Cattle,QLD,GME,Prime,4645.0
2025-10-28,Cattle,QLD,ROM,Prime,7495.0
2026-01-27,Cattle,QLD,ROM,Prime,7405.0
2026-02-05,Cattle,VIC,MTL,Store,1153.0
2025-08-27,Cattle,QLD,GME,Prime,2518.0
2025-11-05,Cattle,QLD,GME,Prime,2150.0
2025-11-18,Cattle,QLD,ROM,Prime,3655.0
2025-12-02,Cattle,QLD,ROM,Prime,7971.0
2025-08-28,Cattle,VIC,LEO,Store,3549.0
2025-11-13,Cattle,VIC,LEO,Store,3261.0
2026-01-16,Cattle,VIC,LEO,Store,2604.0
2026-01-29,Cattle,VIC,LEO,Store,1724.0
2025-04-30,Cattle,SA,MOU,Prime,1073.0
2025-05-07,Cattle,SA,MOU,Prime,485.0
2025-07-07,Cattle,NSW,WAG,Prime,2970.0
2025-07-16,Cattle,VIC,ECH,Prime,1096.0
2025-07-23,Cattle,VIC,ECH,Prime,1131.0
2025-07-31,Cattle,NSW,DUB,Prime,4460.0
2026-02-06,Cattle,WA,MTB,Prime,709.0
2026-03-16,Cattle,NSW,WAG,Prime,4585.0
2026-03-23,Cattle,NSW,WAG,Prime,3775.0
2026-03-31,Cattle,NSW,CTL,Prime,2142.0
2026-04-21,Cattle,NSW,CTL,Prime,4211.0
2025-04-29,Cattle,QLD,ROM,Prime,8433.0
2025-06-05,Cattle,VIC,MTL,Store,4200.0
2025-06-19,Cattle,VIC,MTL,Store,5449.0
2025-08-12,Cattle,QLD,ROM,Prime,6489.0
2025-10-17,Cattle,QLD,GME,Prime,3083.0
2025-10-21,Cattle,QLD,ROM,Prime,5923.0
2025-10-22,Cattle,QLD,GME,Prime,2661.0
2025-11-26,Cattle,QLD,GME,Prime,3953.0
2026-01-08,Cattle,VIC,MTL,Store,1116.0
2026-01-20,Cattle,QLD,ROM,Prime,7326.0
2026-02-19,Cattle,VIC,MTL,Store,6060.0
2026-03-19,Cattle,VIC,MTL,Store,5967.0
2026-04-01,Cattle,QLD,GME,Prime,2947.0
2026-04-22,Cattle,QLD,GME,Prime,2155.0
2025-04-01,Cattle,QLD,WAR,Prime,1428.0
2025-04-03,Cattle,VIC,LEO,Store,3900.0
2025-08-14,Cattle,VIC,LEO,Store,2878.0
2025-10-01,Cattle,QLD,DAL,Prime,7544.0
2025-11-27,Cattle,VIC,LEO,Store,3652.0
2025-12-11,Cattle,VIC,LEO,Store,2200.0
2025-04-24,Cattle,NSW,YAS,Store,5660.0
2025-05-06,Cattle,NSW,INV,Prime,1870.0
2025-05-20,Cattle,NSW,GUN,Prime,1250.0
2025-05-27,Cattle,NSW,INV,Prime,992.0
2025-06-18,Cattle,NSW,MOS,Prime,3165.0
2025-06-27,Cattle,NSW,YAS,Store,852.0
2025-07-07,Cattle,NSW,FOR,Prime,1625.0
2025-07-08,Cattle,NSW,GUN,Prime,3200.0
2025-07-30,Cattle,NSW,MOS,Prime,1980.0
2025-08-13,Cattle,SA,MOU,Prime,473.0
2025-08-21,Cattle,NSW,DUB,Prime,3720.0
2025-09-02,Cattle,NSW,GUN,Prime,3300.0
2025-09-10,Cattle,SA,MOU,Prime,627.0
2025-10-31,Cattle,NSW,YAS,Store,531.0
2025-11-10,Cattle,NSW,FOR,Prime,2449.0
2025-11-25,Cattle,NSW,INV,Prime,2317.0
2025-12-03,Cattle,NSW,MOS,Prime,2551.0
2025-12-10,Cattle,SA,MOU,Prime,1580.0
2026-03-27,Cattle,NSW,YAS,Store,1470.0
2026-02-26,Cattle,VIC,LEO,Store,2105.0
2025-09-10,Cattle,VIC,BAL,Prime,264.0
2025-09-26,Cattle,VIC,BAR,Store,2290.0
2025-10-29,Cattle,VIC,BAR,Prime,209.0
2025-11-12,Cattle,QLD,CHT,Prime,3046.0
2025-12-03,Cattle,NSW,SIN,Prime,1341.0
2025-12-03,Cattle,SA,MCO,Prime,960.0
2026-01-28,Cattle,VIC,BAR,Prime,217.0
2026-02-19,Cattle,NSW,ARM,Prime,1473.0
2026-03-04,Cattle,SA,MCO,Prime,510.0
2025-04-10,Cattle,WA,MTB,Prime,2067.0
2025-05-05,Cattle,NSW,WAG,Prime,8690.0
2025-05-06,Cattle,NSW,CTL,Prime,3864.0
2025-05-15,Cattle,WA,MTB,Prime,1432.0
2025-05-26,Cattle,WA,MUC,Prime,818.0
2025-10-07,Cattle,TAS,NTS,Prime,1140.0
2025-10-21,Cattle,NSW,SCO,Prime,961.0
2025-11-04,Cattle,NSW,SCO,Prime,1228.0
2025-11-11,Cattle,NSW,SCO,Prime,1573.0
2025-11-25,Cattle,NSW,SCO,Prime,2216.0
2025-12-09,Cattle,QLD,WAR,Prime,1767.0
2025-12-15,Cattle,WA,MUC,Prime,1512.0
2026-02-02,Cattle,WA,MUC,Prime,1839.0
2026-02-10,Cattle,NSW,SCO,Prime,1153.0
2026-02-25,Cattle,QLD,DAL,Prime,6028.0
2026-03-24,Cattle,QLD,WAR,Prime,2034.0
2025-04-02,Cattle,NSW,MOS,Prime,1810.0
2025-05-06,Cattle,NSW,GUN,Prime,2400.0
2025-05-27,Cattle,NSW,GUN,Prime,1860.0
2025-05-30,Cattle,NSW,YAS,Store,2219.0
2025-06-30,Cattle,NSW,FOR,Prime,960.0
2025-07-16,Cattle,NSW,MOS,Prime,1484.0
2025-08-26,Cattle,NSW,INV,Prime,1024.0
2025-08-27,Cattle,SA,MOU,Prime,535.0
2025-10-23,Cattle,QLD,BLA,Prime,2400.0
2025-11-05,Cattle,SA,MOU,Prime,548.0
2025-11-12,Cattle,NSW,MOS,Prime,2145.0
2025-11-27,Cattle,NSW,DUB,Prime,11016.0
2025-12-09,Cattle,NSW,INV,Prime,3055.0
2026-02-04,Cattle,SA,MOU,Prime,2017.0
2026-02-10,Cattle,NSW,INV,Prime,1852.0
2026-02-11,Cattle,NSW,MOS,Prime,1482.0
2026-02-18,Cattle,SA,MOU,Prime,841.0
2025-06-12,Cattle,NSW,DUB,Prime,3590.0
2025-06-18,Cattle,VIC,ECH,Prime,1552.0
2025-06-26,Cattle,QLD,BLA,Prime,4300.0
2025-07-02,Cattle,SA,MOU,Prime,311.0
2025-07-23,Cattle,SA,MOU,Prime,378.0
2025-07-30,Cattle,VIC,ECH,Prime,1480.0
2025-08-07,Cattle,QLD,BLA,Prime,3800.0
2025-08-27,Cattle,VIC,ECH,Prime,1208.0
2025-08-28,Cattle,QLD,BLA,Prime,5660.0
2025-09-04,Cattle,WA,MTB,Prime,658.0
2025-09-11,Cattle,QLD,BLA,Prime,2400.0
2026-03-03,Cattle,VIC,HIN,Store,791.0
2026-03-17,Cattle,NSW,CTL,Prime,2470.0
2026-04-09,Cattle,WA,MTB,Prime,1361.0
2025-04-24,Cattle,NSW,DUB,Prime,2140.0
2025-05-08,Cattle,NSW,DUB,Prime,3915.0
2025-05-08,Cattle,QLD,BLA,Prime,3500.0
2025-05-14,Cattle,SA,MOU,Prime,519.0
2025-05-29,Cattle,NSW,DUB,Prime,2840.0
2025-09-17,Cattle,VIC,ECH,Prime,1636.0
2025-09-22,Cattle,NSW,WAG,Prime,2870.0
2025-10-02,Cattle,QLD,BLA,Prime,2400.0
2025-11-12,Cattle,VIC,ECH,Prime,1472.0
2026-01-19,Cattle,NSW,WAG,Prime,7000.0
2026-03-25,Cattle,VIC,ECH,Prime,1429.0
2026-03-30,Cattle,NSW,WAG,Prime,3260.0
2026-04-14,Cattle,NSW,CTL,Prime,3298.0
2026-04-16,Cattle,WA,MTB,Prime,972.0
2025-08-13,Cattle,QLD,DAL,Prime,6252.0
2025-08-21,Cattle,VIC,LEO,Store,2860.0
2025-04-08,Cattle,QLD,WAR,Prime,1286.0
2025-07-10,Cattle,VIC,LEO,Store,2400.0
2025-09-24,Cattle,QLD,DAL,Prime,6634.0
2025-10-02,Cattle,VIC,LEO,Store,3571.0
2025-11-06,Cattle,VIC,LEO,Store,1948.0
2025-09-03,Cattle,VIC,BAR,Prime,371.0
2025-09-24,Cattle,QLD,CHT,Prime,3266.0
2025-10-08,Cattle,NSW,CAS,Prime,1125.0
2025-11-26,Cattle,NSW,SIN,Prime,1378.0
2025-12-03,Cattle,VIC,BAL,Prime,680.0
2026-01-09,Cattle,VIC,BAR,Store,404.0
2026-01-14,Cattle,NSW,CAS,Prime,1530.0
2026-01-21,Cattle,NSW,CAS,Prime,1400.0
2026-01-21,Cattle,VIC,BAR,Prime,280.0
2026-01-29,Cattle,NSW,ARM,Prime,1664.0
2026-02-11,Cattle,SA,MCO,Prime,1021.0
2026-02-25,Cattle,SA,MCO,Prime,935.0
2026-03-27,Cattle,VIC,BAR,Store,881.0
2026-04-09,Cattle,NSW,YAS,Prime,738.0
2025-04-22,Cattle,VIC,SHE,Prime,1300.0
2025-04-23,Cattle,QLD,GME,Prime,1695.0
2025-04-29,Cattle,VIC,SHE,Prime,2050.0
2025-05-20,Cattle,SA,NAR,Prime,1297.0
2025-07-22,Cattle,SA,NAR,Prime,617.0
2025-07-29,Cattle,VIC,SHE,Prime,1555.0
2025-08-05,Cattle,SA,NAR,Prime,464.0
2025-10-14,Cattle,SA,NAR,Prime,1099.0
2025-10-21,Cattle,SA,NAR,Prime,1020.0
2025-10-27,Cattle,VIC,MTL,Prime,1249.0
2025-11-14,Cattle,NSW,TAM,Store,2401.0
2025-11-17,Cattle,VIC,MTL,Prime,1335.0
2026-03-03,Cattle,SA,NAR,Prime,450.0
2026-04-10,Cattle,NSW,TAM,Store,8171.0
2026-04-21,Cattle,SA,NAR,Prime,454.0
2025-04-07,Cattle,NSW,TAM,Prime,2181.0
2025-04-15,Cattle,VIC,WOD,Prime,1200.0
2025-05-05,Cattle,NSW,TAM,Prime,3220.0
2025-07-21,Cattle,NSW,TAM,Prime,2075.0
2025-10-14,Cattle,VIC,LEO,Prime,1817.0
2026-02-24,Cattle,VIC,WOD,Prime,1200.0
2026-03-24,Cattle,VIC,WOD,Prime,924.0
2025-12-10,Cattle,NSW,MOS,Prime,2472.0
2026-01-13,Cattle,NSW,INV,Prime,2033.0
2026-02-17,Cattle,NSW,INV,Prime,2511.0
2026-04-01,Cattle,NSW,MOS,Prime,696.0
2025-04-11,Cattle,NSW,CTL,Store,6831.0
2025-06-24,Cattle,NSW,INV,Prime,2077.0
2025-08-12,Cattle,NSW,GUN,Prime,3700.0
2025-08-26,Cattle,NSW,GUN,Prime,2150.0
2025-09-03,Cattle,SA,MOU,Prime,291.0
2026-01-05,Cattle,NSW,CAS,Store,400.0
2026-01-13,Cattle,SA,ADP,Prime,120.0
2026-01-15,Cattle,NSW,YAS,Prime,1313.0
2026-01-28,Cattle,NSW,CAS,Prime,1514.0
2026-02-02,Cattle,NSW,TAM,Prime,3349.0
2026-02-10,Cattle,SA,ADP,Prime,260.0
2026-03-04,Cattle,VIC,BAR,Prime,83.0
2026-03-11,Cattle,NSW,CAS,Prime,1571.0
2026-04-20,Cattle,NSW,TAM,Prime,6898.0
2025-04-07,Cattle,WA,MUC,Prime,1194.0
2025-04-14,Cattle,NSW,WAG,Prime,7810.0
2025-04-15,Cattle,NSW,CTL,Prime,4106.0
2025-05-12,Cattle,WA,MUC,Prime,620.0
2025-05-14,Cattle,VIC,ECH,Prime,570.0
2025-05-22,Cattle,WA,MTB,Prime,1070.0
2025-06-03,Cattle,WA,MUC,Prime,508.0
2025-08-05,Cattle,QLD,WAR,Prime,909.0
2025-08-19,Cattle,NSW,SCO,Prime,1120.0
2025-11-10,Cattle,WA,MUC,Prime,2256.0
2025-12-02,Cattle,NSW,SCO,Prime,1385.0
2025-12-09,Cattle,NSW,CTL,Prime,4099.0
2025-12-09,Cattle,NSW,SCO,Prime,1862.0
2026-01-14,Cattle,QLD,DAL,Prime,5464.0
2026-01-21,Cattle,QLD,DAL,Prime,7238.0
2026-01-27,Cattle,QLD,WAR,Prime,1651.0
2026-03-03,Cattle,QLD,WAR,Prime,1889.0
2026-03-16,Cattle,WA,MUC,Prime,918.0
2026-03-24,Cattle,NSW,SCO,Prime,2346.0
2025-06-27,Cattle,NSW,TAM,Store,4015.0
2025-10-20,Cattle,VIC,MTL,Prime,1095.0
2026-01-06,Cattle,VIC,SHE,Prime,800.0
2026-01-20,Cattle,SA,NAR,Prime,1206.0
2026-04-13,Cattle,NSW,FOR,Prime,2254.0
2026-03-05,Cattle,QLD,BLA,Prime,2100.0
2026-03-26,Cattle,QLD,BLA,Prime,5000.0
2026-04-14,Cattle,NSW,INV,Prime,4559.0
2025-05-01,Cattle,VIC,MTL,Store,2546.0
2025-08-06,Cattle,QLD,GME,Prime,2967.0
2025-09-04,Cattle,VIC,MTL,Store,2100.0
2025-11-11,Cattle,QLD,ROM,Prime,6125.0
2026-03-18,Cattle,QLD,GME,Prime,2606.0
2026-04-07,Cattle,QLD,ROM,Prime,3900.0
2025-04-29,Cattle,QLD,WAR,Prime,1372.0
2025-06-26,Cattle,VIC,LEO,Store,3748.0
2025-07-03,Cattle,VIC,LEO,Store,2630.0
2025-07-23,Cattle,QLD,DAL,Prime,6261.0
2025-06-19,Cattle,VIC,LEO,Store,3630.0
2025-06-05,Cattle,QLD,BLA,Prime,1350.0
2025-06-26,Cattle,WA,MTB,Prime,487.0
2025-06-30,Cattle,NSW,WAG,Prime,2655.0
2025-08-07,Cattle,WA,MTB,Prime,651.0
2025-08-18,Cattle,NSW,WAG,Prime,3325.0
2025-08-25,Cattle,NSW,WAG,Prime,2040.0
2025-08-28,Cattle,WA,MTB,Prime,810.0
2025-09-24,Cattle,VIC,ECH,Prime,1465.0
2025-09-29,Cattle,NSW,WAG,Prime,3140.0
2025-10-09,Cattle,WA,MTB,Prime,779.0
2025-10-16,Cattle,WA,MTB,Prime,1756.0
2025-11-13,Cattle,WA,MTB,Prime,1359.0
2026-01-16,Cattle,WA,MTB,Prime,705.0
2026-01-22,Cattle,WA,MTB,Prime,1380.0
2026-02-05,Cattle,WA,MTB,Prime,1318.0
2025-08-21,Cattle,VIC,MTL,Store,3842.0
2025-10-01,Cattle,QLD,GME,Prime,3508.0
2025-11-19,Cattle,QLD,GME,Prime,1958.0
2025-04-15,Cattle,QLD,ROM,Prime,5618.0
2025-07-15,Cattle,QLD,ROM,Prime,9780.0
2025-08-20,Cattle,QLD,GME,Prime,3749.0
2026-03-10,Cattle,QLD,ROM,Prime,2100.0
2026-03-24,Cattle,QLD,ROM,Prime,7453.0
2025-05-07,Cattle,QLD,DAL,Prime,3685.0
2026-01-12,Cattle,NSW,TAM,Prime,2436.0
2026-01-13,Cattle,VIC,LEO,Prime,2309.0
2026-01-13,Cattle,TAS,POW,Prime,195.0
2026-01-23,Cattle,VIC,BAR,Store,2755.0
2026-01-28,Cattle,VIC,BAL,Prime,216.0
2026-02-10,Cattle,TAS,POW,Prime,123.0
2026-02-12,Cattle,NSW,ARM,Prime,1187.0
2026-02-12,Cattle,TAS,POW,Store,2483.0
2026-02-19,Cattle,NSW,YAS,Prime,865.0
2026-02-26,Cattle,NSW,YAS,Prime,840.0
2026-03-04,Cattle,NSW,CAS,Prime,1850.0
2026-04-08,Cattle,NSW,CAS,Prime,1578.0
2026-04-08,Cattle,VIC,BAR,Prime,237.0
2026-04-16,Cattle,NSW,YAS,Prime,1156.0
2025-05-15,Cattle,VIC,MTL,Store,6100.0
2025-07-07,Cattle,QLD,GME,Store,5125.0
2025-08-13,Cattle,QLD,GME,Prime,2394.0
2025-12-04,Cattle,VIC,MTL,Store,2015.0
2025-12-09,Cattle,QLD,ROM,Prime,9455.0
2025-12-10,Cattle,QLD,GME,Prime,5089.0
2026-02-24,Cattle,QLD,ROM,Prime,7634.0
2025-05-20,Cattle,QLD,WAR,Prime,802.0
2025-09-04,Cattle,VIC,LEO,Store,4600.0
2025-11-20,Cattle,VIC,LEO,Store,2645.0
2026-01-08,Cattle,VIC,LEO,Store,2200.0
2026-03-19,Cattle,VIC,LEO,Store,3995.0
2026-04-02,Cattle,VIC,LEO,Store,1599.0
2026-04-16,Cattle,VIC,LEO,Store,4430.0
2026-04-23,Cattle,VIC,LEO,Store,2763.0
2026-02-04,Cattle,QLD,GME,Prime,3113.0
2026-03-03,Cattle,QLD,ROM,Prime,7259.0
2025-07-09,Cattle,QLD,DAL,Prime,6679.0
2025-09-03,Cattle,QLD,DAL,Prime,6926.0
2025-09-17,Cattle,QLD,DAL,Prime,6817.0
2025-05-27,Cattle,QLD,ROM,Prime,5500.0
2025-07-16,Cattle,QLD,GME,Prime,2627.0
2025-09-02,Cattle,QLD,ROM,Prime,8234.0
2026-02-25,Cattle,QLD,GME,Prime,4126.0
2026-03-17,Cattle,QLD,ROM,Prime,5860.0
2026-04-16,Cattle,VIC,MTL,Store,6000.0
2025-11-20,Cattle,VIC,MTL,Store,5752.0
2025-12-11,Cattle,VIC,MTL,Store,5450.0
2026-02-13,Cattle,QLD,GME,Prime,3213.0
2025-07-17,Cattle,VIC,LEO,Store,1421.0
2025-06-18,Cattle,SA,MOU,Prime,564.0
2025-07-09,Cattle,VIC,ECH,Prime,1625.0
2025-07-10,Cattle,WA,MTB,Prime,763.0
2025-09-25,Cattle,WA,MTB,Prime,1037.0
2025-10-08,Cattle,VIC,ECH,Prime,1810.0
2025-10-09,Cattle,QLD,BLA,Prime,2650.0
2025-10-15,Cattle,VIC,ECH,Prime,1957.0
2025-10-16,Cattle,QLD,BLA,Prime,2300.0
2025-12-03,Cattle,VIC,ECH,Prime,1849.0
2026-01-14,Cattle,VIC,ECH,Prime,1000.0
2026-02-27,Cattle,WA,MTB,Prime,305.0
2026-04-20,Lamb,VIC,BEN,Prime,9670.0
2025-04-02,Lamb,NSW,YAS,Prime,11650.0
2025-05-01,Lamb,NSW,WAG,Prime,54850.0
2025-05-21,Lamb,NSW,YAS,Prime,7585.0
2025-06-04,Lamb,NSW,YAS,Prime,9350.0
2025-06-05,Lamb,NSW,WAG,Prime,35550.0
2025-06-25,Lamb,NSW,YAS,Prime,4505.0
2025-07-02,Lamb,NSW,YAS,Prime,4700.0
2025-07-15,Lamb,NSW,DEN,Prime,2000.0
2025-07-16,Lamb,NSW,YAS,Prime,4332.0
2025-09-04,Lamb,NSW,WAG,Prime,34000.0
2025-11-20,Lamb,NSW,WAG,Prime,48300.0
2025-12-10,Lamb,NSW,YAS,Prime,16000.0
2026-03-03,Lamb,SA,NAR,Prime,2000.0
2025-05-20,Lamb,NSW,FOR,Prime,30350.0
2025-06-10,Lamb,VIC,BAL,Prime,17681.0
2025-06-18,Lamb,NSW,COW,Prime,4630.0
2025-07-15,Lamb,VIC,BAL,Prime,12613.0
2025-07-30,Lamb,NSW,COW,Prime,2620.0
2025-08-13,Lamb,NSW,CTL,Prime,3483.0
2025-09-01,Lamb,NSW,DUB,Prime,24098.0
2025-11-03,Lamb,NSW,DUB,Prime,17700.0
2025-11-05,Lamb,VIC,HAM,Prime,3370.0
2025-12-03,Lamb,NSW,COW,Prime,3270.0
2025-12-15,Lamb,NSW,DUB,Prime,15890.0
2026-01-07,Lamb,NSW,CTL,Prime,3490.0
2026-01-14,Lamb,NSW,COW,Prime,3700.0
2026-02-02,Lamb,NSW,DUB,Prime,23700.0
2026-02-04,Lamb,VIC,HAM,Prime,17500.0
2026-02-18,Lamb,VIC,HAM,Prime,10500.0
2026-03-10,Lamb,VIC,BAL,Prime,21150.0
2026-03-18,Lamb,NSW,CTL,Prime,5661.0
2025-06-02,Lamb,VIC,BEN,Prime,15880.0
2025-06-30,Lamb,VIC,BEN,Prime,7870.0
2025-10-01,Lamb,NSW,YAS,Prime,5340.0
2026-03-26,Lamb,NSW,WAG,Prime,33000.0
2025-04-14,Lamb,NSW,TAM,Prime,2500.0
2025-12-15,Lamb,NSW,TAM,Prime,2400.0
2025-08-13,Lamb,NSW,YAS,Prime,4300.0
2025-10-02,Lamb,NSW,WAG,Prime,33000.0
2025-11-19,Lamb,NSW,YAS,Prime,16890.0
2026-01-08,Lamb,NSW,WAG,Prime,29000.0
2026-02-19,Lamb,NSW,WAG,Prime,27000.0
2026-03-11,Lamb,NSW,YAS,Prime,7510.0
2026-03-19,Lamb,NSW,WAG,Prime,24350.0
2026-03-24,Lamb,SA,NAR,Prime,3059.0
2025-05-19,Lamb,NSW,COR,Prime,8772.0
2025-07-28,Lamb,NSW,COR,Prime,2980.0
2025-09-08,Lamb,NSW,COR,Prime,5910.0
2025-10-06,Lamb,VIC,BEN,Prime,21260.0
2025-12-15,Lamb,NSW,COR,Prime,3190.0
2026-03-23,Lamb,VIC,BEN,Prime,12045.0
2025-04-02,Lamb,NSW,COW,Prime,6050.0
2025-05-06,Lamb,VIC,BAL,Prime,26722.0
2025-05-27,Lamb,VIC,BAL,Prime,25000.0
2025-06-03,Lamb,NSW,FOR,Prime,31000.0
2025-06-16,Lamb,NSW,DUB,Prime,29190.0
2025-06-17,Lamb,VIC,BAL,Prime,26402.0
2025-06-24,Lamb,VIC,BAL,Prime,19591.0
2025-07-01,Lamb,NSW,FOR,Prime,26600.0
2025-07-02,Lamb,NSW,CTL,Prime,5949.0
2025-07-14,Lamb,NSW,DUB,Prime,31570.0
2025-08-25,Lamb,NSW,DUB,Prime,20660.0
2025-09-02,Lamb,VIC,BAL,Prime,2300.0
2025-04-03,Lamb,NSW,WAG,Prime,33000.0
2025-04-16,Lamb,NSW,YAS,Prime,7960.0
2025-04-28,Lamb,VIC,BEN,Prime,8960.0
2025-06-11,Lamb,NSW,YAS,Prime,5000.0
2025-07-10,Lamb,NSW,WAG,Prime,36000.0
2025-08-04,Lamb,VIC,BEN,Prime,9385.0
2025-08-12,Lamb,NSW,DEN,Prime,3700.0
2025-09-18,Lamb,NSW,WAG,Prime,32650.0
2025-11-06,Lamb,NSW,WAG,Prime,44000.0
2026-02-17,Lamb,SA,NAR,Prime,4395.0
2025-04-10,Lamb,NSW,WAG,Prime,51050.0
2025-08-06,Lamb,NSW,YAS,Prime,4375.0
2025-08-07,Lamb,NSW,WAG,Prime,36000.0
2025-09-11,Lamb,NSW,WAG,Prime,23000.0
2026-01-07,Lamb,NSW,YAS,Prime,6700.0
2026-01-22,Lamb,NSW,WAG,Prime,29000.0
2026-02-24,Lamb,NSW,DEN,Prime,3050.0
2026-04-15,Lamb,NSW,YAS,Prime,7290.0
2025-11-26,Lamb,SA,MOU,Prime,5917.0
2025-12-10,Lamb,SA,MOU,Prime,6464.0
2026-02-16,Lamb,NSW,COR,Prime,6250.0
2025-04-07,Lamb,VIC,BEN,Prime,18200.0
2025-05-07,Lamb,NSW,YAS,Prime,13034.0
2025-05-12,Lamb,VIC,BEN,Prime,7349.0
2025-07-21,Lamb,VIC,BEN,Prime,12687.0
2025-10-22,Lamb,NSW,YAS,Prime,6695.0
2025-11-26,Lamb,NSW,YAS,Prime,20480.0
2026-02-11,Lamb,NSW,YAS,Prime,10800.0
2026-04-01,Lamb,NSW,YAS,Prime,4555.0
2026-04-22,Lamb,NSW,YAS,Prime,7434.0
2025-05-20,Lamb,SA,NAR,Prime,8531.0
2025-05-28,Lamb,WA,KAT,Prime,6031.0
2025-07-08,Lamb,SA,NAR,Prime,4644.0
2025-07-09,Lamb,WA,KAT,Prime,4201.0
2025-07-22,Lamb,SA,NAR,Prime,5068.0
2025-07-29,Lamb,WA,MUC,Prime,5084.0
2025-09-02,Lamb,SA,NAR,Prime,1953.0
2025-09-30,Lamb,NSW,FOR,Prime,37500.0
2025-10-14,Lamb,SA,NAR,Prime,7679.0
2025-10-28,Lamb,SA,NAR,Prime,11311.0
2025-11-25,Lamb,NSW,FOR,Prime,26050.0
2026-01-13,Lamb,NSW,FOR,Prime,25700.0
2026-02-10,Lamb,NSW,FOR,Prime,27700.0
2026-02-17,Lamb,WA,MUC,Prime,5447.0
2026-02-17,Lamb,NSW,FOR,Prime,24850.0
2026-04-14,Lamb,NSW,FOR,Prime,36150.0
2025-05-08,Lamb,NSW,WAG,Prime,53600.0
2025-05-19,Lamb,VIC,BEN,Prime,11180.0
2025-06-26,Lamb,NSW,WAG,Prime,31000.0
2025-07-29,Lamb,NSW,DEN,Prime,1700.0
2025-10-16,Lamb,NSW,WAG,Prime,44750.0
2025-11-13,Lamb,NSW,WAG,Prime,38000.0
2026-03-04,Lamb,NSW,YAS,Prime,4640.0
2026-03-17,Lamb,SA,NAR,Prime,3930.0
2026-04-08,Lamb,NSW,YAS,Prime,4295.0
2026-04-21,Lamb,SA,NAR,Prime,3012.0
2025-04-24,Lamb,NSW,WAG,Prime,35000.0
2025-05-22,Lamb,NSW,WAG,Prime,35000.0
2025-05-28,Lamb,NSW,YAS,Prime,6745.0
2025-05-29,Lamb,NSW,WAG,Prime,40900.0
2025-07-28,Lamb,VIC,BEN,Prime,7270.0
2025-07-30,Lamb,NSW,YAS,Prime,3500.0
2025-08-28,Lamb,NSW,WAG,Prime,30000.0
2025-10-08,Lamb,NSW,YAS,Prime,5400.0
2025-10-15,Lamb,NSW,YAS,Prime,4670.0
2025-10-23,Lamb,NSW,WAG,Prime,34000.0
2026-01-20,Lamb,SA,NAR,Prime,1791.0
2025-04-29,Lamb,TAS,POW,Prime,981.0
2025-07-08,Lamb,SA,ADP,Prime,5200.0
2025-07-22,Lamb,TAS,POW,Prime,788.0
2025-10-21,Lamb,TAS,POW,Prime,1441.0
2025-11-11,Lamb,SA,ADP,Prime,4000.0
2026-01-13,Lamb,SA,ADP,Prime,3700.0
2025-05-27,Lamb,WA,MUC,Prime,7447.0
2025-09-16,Lamb,NSW,FOR,Prime,38800.0
2025-10-22,Lamb,WA,KAT,Prime,8187.0
2025-10-29,Lamb,WA,KAT,Prime,4309.0
2026-01-28,Lamb,WA,KAT,Prime,4341.0
2026-03-11,Lamb,WA,KAT,Prime,9057.0
2026-04-15,Lamb,WA,KAT,Prime,13135.0
2025-05-06,Lamb,TAS,POW,Prime,1557.0
2025-07-08,Lamb,TAS,POW,Prime,2185.0
2025-09-02,Lamb,TAS,POW,Prime,872.0
2025-09-02,Lamb,SA,ADP,Prime,5500.0
2025-11-25,Lamb,TAS,POW,Prime,2288.0
2025-05-05,Lamb,NSW,DUB,Prime,19740.0
2025-06-25,Lamb,NSW,CTL,Prime,3438.0
2025-07-16,Lamb,NSW,CTL,Prime,3051.0
2025-09-03,Lamb,VIC,HAM,Prime,2220.0
2025-09-24,Lamb,VIC,HAM,Prime,2200.0
2025-10-07,Lamb,VIC,BAL,Prime,8892.0
2025-11-12,Lamb,NSW,COW,Prime,4770.0
2025-04-29,Lamb,VIC,BAL,Prime,25800.0
2025-04-16,Lamb,NSW,COW,Prime,5200.0
2025-04-30,Lamb,NSW,COW,Prime,6180.0
2025-05-06,Lamb,NSW,FOR,Prime,33900.0
2025-05-07,Lamb,NSW,COW,Prime,3600.0
